grid_cell,grid_lat,grid_lon,volume,impact
"12.98678,77.44696",12.986778,77.446956,5,10.0
"13.02521,77.63146",13.025214,77.631458,5,10.0
"13.01843,77.53229",13.018431,77.532288,5,10.0
"13.02069,77.64299",13.020692,77.642989,5,10.0
"12.95512,77.61993",12.955125,77.619926,5,10.0
"13.05461,77.47924",13.054606,77.479244,5,10.0
"13.02069,77.76061",13.020692,77.760609,5,10.0
"12.96643,77.50231",12.96643,77.502306,5,10.0
"13.06591,77.44926",13.065911,77.449262,5,10.0
"13.06591,77.58072",13.065911,77.58072,5,10.0
"13.01165,77.59225",13.011648,77.592251,5,10.0
"12.86017,77.65913",12.860166,77.659133,5,10.0
"13.00713,77.58994",13.007126,77.589945,5,10.0
"12.90086,77.62223",12.900863,77.622232,5,10.0
"12.88956,77.63146",12.889558,77.631458,5,10.0
"13.01391,77.49308",13.013909,77.493081,5,10.0
"13.01391,77.57149",13.013909,77.571494,5,10.0
"12.95286,77.6845",12.952864,77.684502,5,10.0
"13.01617,77.70756",13.01617,77.707565,5,10.0
"12.86017,77.58764",12.860166,77.587638,5,10.0
"12.91669,77.68681",12.916689,77.686808,5,10.0
"13.00713,77.58303",13.007126,77.583026,5,10.0
"12.94834,77.63838",12.948342,77.638376,5,10.0
"13.09756,77.5738",13.097564,77.573801,5,10.0
"12.97095,77.64991",12.970952,77.649908,5,10.0
"12.8986,77.70987",12.898602,77.709871,5,10.0
"12.96643,77.50922",12.96643,77.509225,5,10.0
"12.96417,77.50692",12.964169,77.506919,5,10.0
"12.94156,77.55766",12.941559,77.557657,5,10.0
"12.89634,77.59917",12.896341,77.59917,5,10.0
"13.02521,77.5738",13.025214,77.573801,5,10.0
"12.97547,77.6453",12.975473,77.645295,5,10.0
"12.8466,77.65683",12.8466,77.656827,5,10.0
"12.96643,77.56458",12.96643,77.564576,5,10.0
"13.18122,77.69373",13.181218,77.693727,5,10.0
"12.93478,77.68681",12.934777,77.686808,5,10.0
"13.02521,77.50922",13.025214,77.509225,5,10.0
"12.99356,77.61762",12.993561,77.61762,5,10.0
"13.00939,77.7583",13.009387,77.758303,5,10.0
"13.02295,77.6084",13.022953,77.608395,5,10.0
"13.04556,77.55535",13.045562,77.555351,5,10.0
"12.96869,77.55304",12.968691,77.553044,5,10.0
"13.00487,77.57149",13.004866,77.571494,5,10.0
"12.96417,77.71218",12.964169,77.712177,5,10.0
"12.90538,77.55766",12.905385,77.557657,5,10.0
"12.90086,77.64991",12.900863,77.649908,5,10.0
"13.06817,77.44696",13.068172,77.446956,5,10.0
"12.99808,77.61993",12.998083,77.619926,5,10.0
"12.91443,77.51845",12.914428,77.51845,5,10.0
"12.8986,77.57149",12.898602,77.571494,5,10.0
"12.9506,77.52768",12.950603,77.527675,5,10.0
"12.95739,77.66375",12.957386,77.663745,5,10.0
"13.00939,77.56919",13.009387,77.569188,5,10.0
"13.00939,77.61301",13.009387,77.613007,5,10.0
"12.8466,77.67066",12.8466,77.670664,5,10.0
"13.00713,77.68681",13.007126,77.686808,5,10.0
"12.97321,77.55766",12.973213,77.557657,5,10.0
"13.19704,77.67989",13.197045,77.679889,5,10.0
"13.01617,77.55996",13.01617,77.559963,5,10.0
"12.98452,77.6453",12.984517,77.645295,5,10.0
"13.0026,77.59686",13.002605,77.596863,5,10.0
"12.98452,77.61762",12.984517,77.61762,5,10.0
"12.99582,77.61993",12.995822,77.619926,5,10.0
"12.99808,77.5738",12.998083,77.573801,5,10.0
"12.94834,77.55074",12.948342,77.550738,5,10.0
"12.94834,77.48616",12.948342,77.486162,5,10.0
"12.98,77.69142",12.979995,77.691421,3,9.5
"12.83077,77.67989",12.830774,77.679889,2,9.0
"12.92121,77.55766",12.921211,77.557657,2,9.0
"13.01617,77.58303",13.01617,77.583026,3,9.0
"12.98452,77.75138",12.984517,77.751384,2,9.0
"13.2287,77.69142",13.228698,77.691421,2,9.0
"12.89408,77.55304",12.89408,77.553044,2,9.0
"12.90765,77.5369",12.907646,77.5369,2,9.0
"12.99582,77.6822",12.995822,77.682196,2,9.0
"12.93252,77.69373",12.932516,77.693727,2,9.0
"13.00939,77.54612",13.009387,77.546125,3,9.0
"12.99356,77.58072",12.993561,77.58072,2,9.0
"12.99356,77.64991",12.993561,77.649908,2,9.0
"13.00713,77.52768",13.007126,77.527675,2,9.0
"12.94382,77.57611",12.94382,77.576107,3,9.0
"12.94382,77.5738",12.94382,77.573801,3,9.0
"12.94382,77.52998",12.94382,77.529982,2,9.0
"12.95739,77.58764",12.957386,77.587638,3,9.0
"12.93478,77.57149",12.934777,77.571494,3,9.0
"12.90991,77.59456",12.909906,77.594557,3,9.0
"12.90991,77.58994",12.909906,77.589945,4,9.0
"12.89408,77.55535",12.89408,77.555351,2,9.0
"12.97773,77.59456",12.977734,77.594557,3,9.0
"12.93026,77.54382",12.930255,77.543819,3,9.0
"12.92799,77.61301",12.927994,77.613007,3,9.0
"12.84434,77.68681",12.84434,77.686808,2,9.0
"13.00487,77.57611",13.004866,77.576107,2,9.0
"12.96643,77.65452",12.96643,77.65452,4,9.0
"12.91443,77.6107",12.914428,77.610701,3,9.0
"12.96417,77.76061",12.964169,77.760609,2,9.0
"12.94608,77.58533",12.946081,77.585332,2,9.0
"13.15183,77.61762",13.151826,77.61762,2,9.0
"12.9506,77.62223",12.950603,77.622232,2,9.0
"13.07043,77.61993",13.070432,77.619926,2,9.0
"12.9393,77.5738",12.939299,77.573801,3,9.0
"12.98904,77.58072",12.989039,77.58072,3,9.0
"12.98904,77.54612",12.989039,77.546125,3,9.0
"12.91443,77.57841",12.914428,77.578413,3,9.0
"12.95512,77.58764",12.955125,77.587638,3,9.0
"13.00034,77.54151",13.000344,77.541513,3,9.0
"13.06591,77.62684",13.065911,77.626845,2,9.0
"12.90538,77.47463",12.905385,77.474631,2,9.0
"12.94834,77.62454",12.948342,77.624539,2,9.0
"12.92573,77.54612",12.925733,77.546125,3,9.0
"12.92347,77.56919",12.923472,77.569188,3,9.0
"12.91669,77.51845",12.916689,77.51845,4,9.0
"13.05687,77.58072",13.056867,77.58072,4,9.0
"13.07269,77.64991",13.072693,77.649908,2,9.0
"12.92347,77.57841",12.923472,77.578413,2,9.0
"12.92347,77.57149",12.923472,77.571494,3,9.0
"12.90312,77.59917",12.903124,77.59917,2,9.0
"12.90086,77.59456",12.900863,77.594557,3,9.0
"12.9716,77.5946",12.9716,77.5946,2,9.0
"13.02521,77.61993",13.025214,77.619926,2,9.0
"12.9393,77.55996",12.939299,77.559963,3,8.5
"13.032,77.5738",13.031997,77.573801,3,8.5
"12.94834,77.68681",12.948342,77.686808,3,8.5
"12.84434,77.58764",12.84434,77.587638,3,8.5
"12.89634,77.64991",12.896341,77.649908,3,8.5
"13.18122,77.67528",13.181218,77.675277,3,8.5
"13.04782,77.6453",13.047823,77.645295,3,8.5
"12.90086,77.62915",12.900863,77.629151,3,8.5
"12.93026,77.67758",12.930255,77.677583,3,8.5
"12.90538,77.53921",12.905385,77.539207,3,8.5
"12.91669,77.51153",12.916689,77.511531,3,8.5
"13.01391,77.6476",13.013909,77.647601,3,8.5
"12.88051,77.54382",12.880514,77.543819,3,8.5
"13.07948,77.54843",13.079476,77.548432,3,8.5
"12.98678,77.49078",12.986778,77.490775,3,8.5
"12.92121,77.73524",12.921211,77.73524,3,8.5
"13.07722,77.63376",13.077215,77.633764,3,8.5
"13.04782,77.55304",13.047823,77.553044,3,8.5
"12.98904,77.66144",12.989039,77.661439,3,8.5
"12.92799,77.56458",12.927994,77.564576,3,8.5
"13.05008,77.52306",13.050084,77.523063,4,8.0
"13.06365,77.57841",13.06365,77.578413,4,8.0
"13.01617,77.54382",13.01617,77.543819,4,8.0
"12.87825,77.55304",12.878253,77.553044,4,8.0
"13.04556,77.58072",13.045562,77.58072,4,8.0
"12.97095,77.65452",12.970952,77.65452,4,8.0
"13.11791,77.60609",13.117912,77.606089,4,8.0
"13.02521,77.58072",13.025214,77.58072,4,8.0
"13.11565,77.60609",13.115651,77.606089,4,8.0
"13.11113,77.60378",13.111129,77.603782,4,8.0
"12.96191,77.70756",12.961908,77.707565,4,8.0
"12.90991,77.64068",12.909906,77.640683,4,8.0
"13.02521,77.6107",13.025214,77.610701,4,8.0
"12.99582,77.62223",12.995822,77.622232,4,8.0
"12.94156,77.5369",12.941559,77.5369,4,8.0
"12.94382,77.48847",12.94382,77.488469,4,8.0
"12.97321,77.67297",12.973213,77.67297,4,8.0
"12.89634,77.65683",12.896341,77.656827,4,8.0
"12.89634,77.67297",12.896341,77.67297,4,8.0
"12.84434,77.66375",12.84434,77.663745,4,8.0
"12.9506,77.49769",12.950603,77.497694,4,8.0
"12.93478,77.62915",12.934777,77.629151,4,8.0
"12.93478,77.62454",12.934777,77.624539,4,8.0
"13.00713,77.66144",13.007126,77.661439,4,8.0
"12.97095,77.62223",12.970952,77.622232,4,8.0
"13.06817,77.50231",13.068172,77.502306,4,8.0
"13.02974,77.56688",13.029736,77.566882,4,8.0
"13.02748,77.53229",13.027475,77.532288,4,8.0
"13.06817,77.55535",13.068172,77.555351,4,8.0
"13.06817,77.55766",13.068172,77.557657,4,8.0
"12.8986,77.65913",12.898602,77.659133,4,8.0
"12.93704,77.54612",12.937038,77.546125,4,8.0
"13.03426,77.58994",13.034258,77.589945,4,8.0
"12.84208,77.67297",12.842079,77.67297,4,8.0
"12.88051,77.59686",12.880514,77.596863,4,8.0
"12.88051,77.6476",12.880514,77.647601,4,8.0
"13.0026,77.61762",13.002605,77.61762,4,8.0
"13.00939,77.53229",13.009387,77.532288,4,8.0
"12.87147,77.53921",12.871471,77.539207,4,8.0
"13.05913,77.58994",13.059128,77.589945,4,8.0
"12.9913,77.56458",12.9913,77.564576,4,8.0
"13.07043,77.58303",13.070432,77.583026,4,8.0
"12.94382,77.58764",12.94382,77.587638,4,8.0
"12.94608,77.56227",12.946081,77.562269,4,8.0
"13.00487,77.75138",13.004866,77.751384,4,8.0
"13.00487,77.74908",13.004866,77.749077,4,8.0
"13.10435,77.60378",13.104346,77.603782,4,8.0
"13.00939,77.57841",13.009387,77.578413,4,8.0
"12.9913,77.68681",12.9913,77.686808,4,8.0
"13.09982,77.58072",13.099825,77.58072,4,8.0
"13.02295,77.62684",13.022953,77.626845,4,8.0
"13.05913,77.46541",13.059128,77.465406,4,8.0
"13.05913,77.54382",13.059128,77.543819,4,8.0
"12.96643,77.54843",12.96643,77.548432,4,8.0
"12.96643,77.55766",12.96643,77.557657,4,8.0
"12.86921,77.53459",12.86921,77.534594,4,8.0
"12.94608,77.48616",12.946081,77.486162,4,8.0
"12.91443,77.66836",12.914428,77.668358,4,8.0
"12.95739,77.73063",12.957386,77.730627,4,8.0
"12.95512,77.64299",12.955125,77.642989,4,8.0
"12.86921,77.56919",12.86921,77.569188,4,8.0
"13.04556,77.59917",13.045562,77.59917,4,8.0
"12.99808,77.60378",12.998083,77.603782,4,8.0
"13.07043,77.57149",13.070432,77.571494,4,8.0
"13.0953,77.57611",13.095303,77.576107,4,8.0
"12.89634,77.58533",12.896341,77.585332,4,8.0
"13.09756,77.56919",13.097564,77.569188,4,8.0
"12.88504,77.59686",12.885036,77.596863,4,8.0
"12.88956,77.59456",12.889558,77.594557,4,8.0
"12.98904,77.59456",12.989039,77.594557,4,8.0
"12.98904,77.56688",12.989039,77.566882,4,8.0
"12.98678,77.73063",12.986778,77.730627,4,8.0
"13.02069,77.6453",13.020692,77.645295,4,8.0
"13.02069,77.60148",13.020692,77.601476,4,8.0
"13.02069,77.61301",13.020692,77.613007,4,8.0
"13.18574,77.64068",13.18574,77.640683,4,8.0
"12.84208,77.64068",12.842079,77.640683,4,8.0
"13.00487,77.54382",13.004866,77.543819,4,8.0
"13.18348,77.69373",13.183479,77.693727,4,8.0
"12.96643,77.50461",12.96643,77.504613,4,8.0
"12.9913,77.50461",12.9913,77.504613,4,8.0
"12.86921,77.64991",12.86921,77.649908,4,8.0
"12.86469,77.58994",12.864688,77.589945,4,8.0
"12.86469,77.65452",12.864688,77.65452,4,8.0
"12.91443,77.66605",12.914428,77.666052,4,8.0
"12.95286,77.6107",12.952864,77.610701,4,8.0
"12.98678,77.52076",12.986778,77.520756,4,8.0
"12.98678,77.6107",12.986778,77.610701,4,8.0
"12.86017,77.67297",12.860166,77.67297,4,8.0
"12.98226,77.51845",12.982256,77.51845,4,8.0
"12.91669,77.64299",12.916689,77.642989,4,8.0
"12.95286,77.61762",12.952864,77.61762,4,8.0
"12.89182,77.57841",12.891819,77.578413,4,8.0
"13.04104,77.54612",13.04104,77.546125,4,8.0
"13.05687,77.57611",13.056867,77.576107,4,8.0
"13.04104,77.58072",13.04104,77.58072,4,8.0
"13.04104,77.5738",13.04104,77.573801,4,8.0
"13.1993,77.70295",13.199305,77.702952,4,8.0
"13.19252,77.69603",13.192523,77.696033,4,8.0
"13.19704,77.70065",13.197045,77.700646,4,8.0
"13.19478,77.70756",13.194784,77.707565,4,8.0
"12.91895,77.61301",12.91895,77.613007,2,7.5
"12.94156,77.6084",12.941559,77.608395,2,7.5
"12.9393,77.59686",12.939299,77.596863,3,7.0
"12.9913,77.54151",12.9913,77.541513,3,7.0
"12.88278,77.6084",12.882775,77.608395,3,7.0
"13.02748,77.61993",13.027475,77.619926,3,7.0
"13.06817,77.62223",13.068172,77.622232,2,6.5
"13.16087,77.59456",13.16087,77.594557,2,6.5
"13.06591,77.63376",13.065911,77.633764,2,6.5
"13.18574,77.64299",13.18574,77.642989,2,6.5
"12.96191,77.67528",12.961908,77.675277,2,6.5
"12.90765,77.54612",12.907646,77.546125,2,6.5
"12.90086,77.46541",12.900863,77.465406,2,6.5
"12.92799,77.51384",12.927994,77.513838,2,6.5
"12.9506,77.47694",12.950603,77.476937,2,6.5
"12.87825,77.44465",12.878253,77.444649,2,6.5
"12.87373,77.5369",12.873732,77.5369,2,6.5
"12.95739,77.51384",12.957386,77.513838,2,6.5
"12.95512,77.68911",12.955125,77.689114,2,6.5
"13.01843,77.70295",13.018431,77.702952,2,6.5
"12.95512,77.55996",12.955125,77.559963,2,6.5
"12.88504,77.73755",12.885036,77.737546,2,6.5
"13.02295,77.59917",13.022953,77.59917,2,6.5
"12.94156,77.61301",12.941559,77.613007,2,6.5
"12.93252,77.48847",12.932516,77.488469,2,6.5
"12.93704,77.7191",12.937038,77.719096,2,6.5
"12.89182,77.58072",12.891819,77.58072,2,6.5
"13.05234,77.5369",13.052345,77.5369,2,6.5
"13.06139,77.63146",13.061389,77.631458,2,6.5
"12.88956,77.59225",12.889558,77.592251,2,6.5
"12.88278,77.54612",12.882775,77.546125,2,6.5
"12.94156,77.6107",12.941559,77.610701,2,6.5
"13.04782,77.54382",13.047823,77.543819,2,6.5
"13.19026,77.64299",13.190262,77.642989,2,6.5
"12.95512,77.7214",12.955125,77.721402,3,6.0
"13.04104,77.58533",13.04104,77.585332,3,6.0
"12.95965,77.5369",12.959647,77.5369,2,6.0
"13.19704,77.70295",13.197045,77.702952,3,6.0
"12.90765,77.67989",12.907646,77.679889,3,6.0
"12.90765,77.68911",12.907646,77.689114,3,6.0
"12.99808,77.53229",12.998083,77.532288,3,6.0
"12.96191,77.53921",12.961908,77.539207,3,6.0
"12.9506,77.6107",12.950603,77.610701,3,6.0
"12.95965,77.65452",12.959647,77.65452,3,6.0
"12.96191,77.63607",12.961908,77.63607,2,6.0
"12.90765,77.56458",12.907646,77.564576,2,6.0
"12.84434,77.6476",12.84434,77.647601,3,6.0
"12.94834,77.56688",12.948342,77.566882,2,6.0
"12.94834,77.53921",12.948342,77.539207,1,6.0
"13.00713,77.48155",13.007126,77.48155,3,6.0
"12.99582,77.52076",12.995822,77.520756,3,6.0
"13.05913,77.65221",13.059128,77.652214,3,6.0
"13.06817,77.57841",13.068172,77.578413,3,6.0
"12.83982,77.66375",12.839818,77.663745,3,6.0
"13.05461,77.47463",13.054606,77.474631,3,6.0
"13.05461,77.47694",13.054606,77.476937,3,6.0
"12.92799,77.54382",12.927994,77.543819,1,6.0
"12.92799,77.53459",12.927994,77.534594,3,6.0
"12.92121,77.64068",12.921211,77.640683,3,6.0
"13.00713,77.52998",13.007126,77.529982,3,6.0
"12.90765,77.58764",12.907646,77.587638,2,6.0
"12.87373,77.65221",12.873732,77.652214,3,6.0
"12.98,77.71679",12.979995,77.71679,3,6.0
"12.92347,77.63607",12.923472,77.63607,3,6.0
"13.02069,77.55535",13.020692,77.555351,3,6.0
"13.01843,77.70526",13.018431,77.705258,3,6.0
"12.92573,77.58764",12.925733,77.587638,1,6.0
"13.00034,77.66144",13.000344,77.661439,3,6.0
"13.19704,77.68681",13.197045,77.686808,3,6.0
"13.18574,77.63838",13.18574,77.638376,3,6.0
"12.94608,77.50461",12.946081,77.504613,3,6.0
"12.94608,77.52537",12.946081,77.525369,1,6.0
"12.9913,77.70756",12.9913,77.707565,3,6.0
"12.8986,77.59917",12.898602,77.59917,2,6.0
"12.8986,77.61762",12.898602,77.61762,3,6.0
"13.00713,77.55074",13.007126,77.550738,2,6.0
"12.99356,77.56227",12.993561,77.562269,3,6.0
"12.99356,77.56458",12.993561,77.564576,3,6.0
"12.90991,77.63838",12.909906,77.638376,3,6.0
"12.99582,77.59456",12.995822,77.594557,3,6.0
"12.96417,77.58764",12.964169,77.587638,2,6.0
"12.96417,77.60609",12.964169,77.606089,3,6.0
"13.03426,77.62684",13.034258,77.626845,3,6.0
"13.16087,77.62684",13.16087,77.626845,3,6.0
"13.00713,77.64068",13.007126,77.640683,3,6.0
"13.07043,77.44234",13.070432,77.442343,3,6.0
"13.04104,77.51845",13.04104,77.51845,3,6.0
"12.9913,77.61301",12.9913,77.613007,3,6.0
"13.05913,77.57841",13.059128,77.578413,2,6.0
"12.9913,77.50692",12.9913,77.506919,3,6.0
"12.96643,77.6453",12.96643,77.645295,3,6.0
"12.91443,77.5",12.914428,77.5,3,6.0
"12.96643,77.6107",12.96643,77.610701,2,6.0
"12.98904,77.7214",12.989039,77.721402,3,6.0
"13.05913,77.58764",13.059128,77.587638,3,6.0
"12.98,77.52998",12.979995,77.529982,3,6.0
"12.98,77.54612",12.979995,77.546125,2,6.0
"12.94382,77.74677",12.94382,77.746771,3,6.0
"13.05461,77.57611",13.054606,77.576107,3,6.0
"12.98226,77.58303",12.982256,77.583026,2,6.0
"12.88278,77.55074",12.882775,77.550738,3,6.0
"13.05461,77.6476",13.054606,77.647601,3,6.0
"13.032,77.58533",13.031997,77.585332,3,6.0
"12.88278,77.6476",12.882775,77.647601,3,6.0
"13.02748,77.66144",13.027475,77.661439,3,6.0
"12.96869,77.61531",12.968691,77.615314,2,6.0
"12.97095,77.52537",12.970952,77.525369,3,6.0
"12.97095,77.53921",12.970952,77.539207,2,6.0
"12.91217,77.59686",12.912167,77.596863,2,6.0
"12.94156,77.59686",12.941559,77.596863,2,6.0
"12.98226,77.6453",12.982256,77.645295,3,6.0
"13.05687,77.50692",13.056867,77.506919,3,6.0
"12.92347,77.55074",12.923472,77.550738,1,6.0
"13.05687,77.47463",13.056867,77.474631,3,6.0
"12.92121,77.69373",12.921211,77.693727,3,6.0
"12.98452,77.48386",12.984517,77.483856,3,6.0
"12.92121,77.5738",12.921211,77.573801,2,6.0
"12.91217,77.62223",12.912167,77.622232,3,6.0
"12.88956,77.62915",12.889558,77.629151,3,6.0
"12.93026,77.62454",12.930255,77.624539,3,6.0
"12.97773,77.55074",12.977734,77.550738,2,6.0
"12.91443,77.64299",12.914428,77.642989,3,6.0
"12.91669,77.62454",12.916689,77.624539,3,6.0
"12.9393,77.61301",12.939299,77.613007,3,6.0
"13.12243,77.6084",13.122434,77.608395,3,6.0
"12.91669,77.48155",12.916689,77.48155,3,6.0
"12.98904,77.7191",12.989039,77.719096,3,6.0
"12.98904,77.70526",12.989039,77.705258,3,6.0
"12.87373,77.64068",12.873732,77.640683,3,6.0
"12.88956,77.58994",12.889558,77.589945,3,6.0
"12.88956,77.58072",12.889558,77.58072,3,6.0
"12.97773,77.64991",12.977734,77.649908,3,6.0
"12.98226,77.56919",12.982256,77.569188,2,6.0
"12.92347,77.56458",12.923472,77.564576,3,6.0
"12.98678,77.66144",12.986778,77.661439,3,6.0
"13.00939,77.70295",13.009387,77.702952,3,6.0
"12.91443,77.55766",12.914428,77.557657,3,6.0
"12.91443,77.59917",12.914428,77.59917,2,6.0
"12.91443,77.61301",12.914428,77.613007,2,6.0
"13.02974,77.57149",13.029736,77.571494,3,6.0
"13.02974,77.5738",13.029736,77.573801,3,6.0
"12.8579,77.6476",12.857905,77.647601,3,6.0
"12.98904,77.67758",12.989039,77.677583,3,6.0
"12.89634,77.45157",12.896341,77.451568,3,6.0
"12.91895,77.56227",12.91895,77.562269,1,6.0
"13.01391,77.48616",13.013909,77.486162,3,6.0
"13.02748,77.57611",13.027475,77.576107,3,6.0
"13.02748,77.56227",13.027475,77.562269,3,6.0
"12.87599,77.6107",12.875993,77.610701,3,6.0
"12.87599,77.62454",12.875993,77.624539,3,6.0
"12.8873,77.6476",12.887297,77.647601,3,6.0
"12.93704,77.56919",12.937038,77.569188,2,6.0
"13.07722,77.59225",13.077215,77.592251,3,6.0
"13.07948,77.5",13.079476,77.5,3,6.0
"12.93704,77.60378",12.937038,77.603782,2,6.0
"12.91669,77.63838",12.916689,77.638376,3,6.0
"12.93704,77.6107",12.937038,77.610701,2,6.0
"12.88504,77.64991",12.885036,77.649908,3,6.0
"13.07948,77.50231",13.079476,77.502306,3,6.0
"13.01165,77.66144",13.011648,77.661439,3,6.0
"12.92121,77.51384",12.921211,77.513838,3,6.0
"12.92121,77.55074",12.921211,77.550738,2,6.0
"13.01617,77.53921",13.01617,77.539207,3,6.0
"13.02295,77.69142",13.022953,77.691421,3,6.0
"13.02748,77.54382",13.027475,77.543819,3,6.0
"12.97095,77.63376",12.970952,77.633764,3,6.0
"12.93252,77.60609",12.932516,77.606089,1,6.0
"13.02295,77.63146",13.022953,77.631458,3,6.0
"13.01391,77.63838",13.013909,77.638376,3,6.0
"13.07495,77.55766",13.074954,77.557657,3,6.0
"13.07948,77.57841",13.079476,77.578413,3,6.0
"12.97547,77.52768",12.975473,77.527675,1,6.0
"12.97547,77.48616",12.975473,77.486162,3,6.0
"12.98452,77.74908",12.984517,77.749077,3,6.0
"12.97321,77.64068",12.973213,77.640683,3,6.0
"12.97321,77.58533",12.973213,77.585332,2,6.0
"12.93704,77.57149",12.937038,77.571494,2,6.0
"13.05234,77.47924",13.052345,77.479244,3,6.0
"12.91895,77.6453",12.91895,77.645295,3,6.0
"12.91895,77.59225",12.91895,77.592251,2,6.0
"12.91895,77.57611",12.91895,77.576107,2,6.0
"12.98452,77.61531",12.984517,77.615314,3,6.0
"12.91895,77.5738",12.91895,77.573801,2,6.0
"13.1993,77.70065",13.199305,77.700646,3,6.0
"12.90312,77.6107",12.903124,77.610701,3,6.0
"13.06365,77.57149",13.06365,77.571494,3,6.0
"13.0433,77.50922",13.043301,77.509225,3,6.0
"13.00034,77.65913",13.000344,77.659133,3,6.0
"12.90312,77.64991",12.903124,77.649908,3,6.0
"12.90312,77.51153",12.903124,77.511531,3,6.0
"13.00034,77.53229",13.000344,77.532288,3,6.0
"13.0026,77.70756",13.002605,77.707565,3,6.0
"12.90538,77.56919",12.905385,77.569188,2,6.0
"13.06365,77.45157",13.06365,77.451568,3,6.0
"13.00487,77.55996",13.004866,77.559963,3,6.0
"13.06591,77.44696",13.065911,77.446956,3,6.0
"13.06365,77.6476",13.06365,77.647601,3,6.0
"13.0026,77.48616",13.002605,77.486162,3,6.0
"12.96869,77.54843",12.968691,77.548432,2,5.0
"12.96643,77.56227",12.96643,77.562269,2,5.0
"12.90991,77.68681",12.909906,77.686808,2,5.0
"13.06817,77.58072",13.068172,77.58072,2,5.0
"13.00034,77.69142",13.000344,77.691421,2,5.0
"13.09078,77.59686",13.090781,77.596863,2,5.0
"12.96869,77.55074",12.968691,77.550738,2,5.0
"12.92121,77.49308",12.921211,77.493081,2,5.0
"13.26487,77.7191",13.264872,77.719096,1,4.5
"13.26261,77.71679",13.262611,77.71679,1,4.5
"13.25583,77.70987",13.255829,77.709871,1,4.5
"12.95286,77.70295",12.952864,77.702952,1,4.5
"13.00034,77.5738",13.000344,77.573801,1,4.5
"12.90538,77.53459",12.905385,77.534594,1,4.5
"12.90538,77.52998",12.905385,77.529982,1,4.5
"13.0026,77.68911",13.002605,77.689114,1,4.5
"13.1993,77.70756",13.199305,77.707565,1,4.5
"13.11339,77.63376",13.11339,77.633764,1,4.5
"13.0433,77.5369",13.043301,77.5369,1,4.5
"13.0433,77.51153",13.043301,77.511531,1,4.5
"13.0026,77.55766",13.002605,77.557657,1,4.5
"13.0026,77.57611",13.002605,77.576107,1,4.5
"13.0026,77.61301",13.002605,77.613007,1,4.5
"13.0433,77.52537",13.043301,77.525369,1,4.5
"13.01391,77.52306",13.013909,77.523063,1,4.5
"12.91895,77.51384",12.91895,77.513838,1,4.5
"12.89634,77.60378",12.896341,77.603782,1,4.5
"12.91895,77.53921",12.91895,77.539207,1,4.5
"12.87599,77.52998",12.875993,77.529982,1,4.5
"12.91669,77.60378",12.916689,77.603782,1,4.5
"12.98678,77.50922",12.986778,77.509225,1,4.5
"12.97095,77.63838",12.970952,77.638376,1,4.5
"12.98904,77.75369",12.989039,77.75369,1,4.5
"12.98904,77.64991",12.989039,77.649908,1,4.5
"13.07495,77.58994",13.074954,77.589945,1,4.5
"12.97321,77.51384",12.973213,77.513838,1,4.5
"13.05234,77.48847",13.052345,77.488469,1,4.5
"12.97547,77.73293",12.975473,77.732934,1,4.5
"12.8873,77.6107",12.887297,77.610701,1,4.5
"13.19026,77.6476",13.190262,77.647601,1,4.5
"12.91217,77.55074",12.912167,77.550738,1,4.5
"12.96869,77.75369",12.968691,77.75369,1,4.5
"12.98452,77.48155",12.984517,77.48155,1,4.5
"12.88956,77.6453",12.889558,77.645295,1,4.5
"12.97547,77.75138",12.975473,77.751384,1,4.5
"12.92799,77.73985",12.927994,77.739852,1,4.5
"12.91443,77.48616",12.914428,77.486162,1,4.5
"12.96417,77.74216",12.964169,77.742159,1,4.5
"12.92573,77.69603",12.925733,77.696033,1,4.5
"13.05234,77.74447",13.052345,77.744465,1,4.5
"12.92347,77.61301",12.923472,77.613007,1,4.5
"12.92799,77.50461",12.927994,77.504613,1,4.5
"13.05461,77.74447",13.054606,77.744465,1,4.5
"12.91443,77.49078",12.914428,77.490775,1,4.5
"13.04782,77.55535",13.047823,77.555351,1,4.5
"12.96869,77.50461",12.968691,77.504613,1,4.5
"13.03652,77.50922",13.036519,77.509225,1,4.5
"12.91217,77.51384",12.912167,77.513838,1,4.5
"12.94608,77.5369",12.946081,77.5369,1,4.5
"13.15861,77.62454",13.158609,77.624539,1,4.5
"13.04104,77.52306",13.04104,77.523063,1,4.5
"13.04104,77.52537",13.04104,77.525369,1,4.5
"12.99356,77.66836",12.993561,77.668358,1,4.5
"12.94834,77.69603",12.948342,77.696033,1,4.5
"13.03878,77.52998",13.038779,77.529982,1,4.5
"13.04556,77.55304",13.045562,77.553044,1,4.5
"13.18348,77.64068",13.183479,77.640683,1,4.5
"13.00713,77.5369",13.007126,77.5369,1,4.5
"13.00487,77.69834",13.004866,77.698339,1,4.5
"13.00487,77.69373",13.004866,77.693727,1,4.5
"13.02069,77.64991",13.020692,77.649908,1,4.5
"13.20157,77.66144",13.201566,77.661439,1,4.5
"12.95739,77.53921",12.957386,77.539207,2,4.0
"12.86695,77.65913",12.866949,77.659133,2,4.0
"13.06591,77.56919",13.065911,77.569188,2,4.0
"13.00034,77.57841",13.000344,77.578413,2,4.0
"13.04104,77.61531",13.04104,77.615314,2,4.0
"13.04104,77.55304",13.04104,77.553044,2,4.0
"13.04104,77.57149",13.04104,77.571494,2,4.0
